asset,loss,model_a,model_b,origins,n_used,dropped
ETH-USD,pinball_avg,autoarima,timesfm,2791,2791,0
ETH-USD,pinball_avg,autoets,autoarima,2791,2791,0
ETH-USD,pinball_avg,autoets,autoets,2791,2791,0
ETH-USD,pinball_avg,autoets,chronos,2791,2791,0
ETH-USD,pinball_avg,autoets,ewma,2791,2791,0
ETH-USD,pinball_avg,autoets,garch11,2791,2791,0
ETH-USD,pinball_avg,autoets,garch11_t,2791,2791,0
ETH-USD,pinball_avg,autoets,gjr,2791,2791,0
ETH-USD,pinball_avg,autoets,har,2791,2791,0
ETH-USD,pinball_avg,autoets,lgbm,2791,2791,0
ETH-USD,pinball_avg,autoets,moirai,2791,2791,0
ETH-USD,pinball_avg,autoets,naive,2791,2791,0
ETH-USD,pinball_avg,autoets,patchtst,2791,2791,0
ETH-USD,pinball_avg,autoets,timesfm,2791,2791,0
ETH-USD,pinball_avg,chronos,autoarima,2791,2791,0
ETH-USD,pinball_avg,chronos,autoets,2791,2791,0
ETH-USD,pinball_avg,chronos,chronos,2791,2791,0
ETH-USD,pinball_avg,chronos,ewma,2791,2791,0
ETH-USD,pinball_avg,chronos,garch11,2791,2791,0
ETH-USD,pinball_avg,chronos,garch11_t,2791,2791,0
ETH-USD,pinball_avg,chronos,gjr,2791,2791,0
ETH-USD,pinball_avg,chronos,har,2791,2791,0
ETH-USD,pinball_avg,chronos,lgbm,2791,2791,0
ETH-USD,pinball_avg,chronos,moirai,2791,2791,0
ETH-USD,pinball_avg,chronos,naive,2791,2791,0
ETH-USD,pinball_avg,chronos,patchtst,2791,2791,0
ETH-USD,pinball_avg,chronos,timesfm,2791,2791,0
ETH-USD,pinball_avg,ewma,autoarima,2791,2791,0
ETH-USD,pinball_avg,ewma,autoets,2791,2791,0
ETH-USD,pinball_avg,ewma,chronos,2791,2791,0
ETH-USD,pinball_avg,ewma,ewma,2791,2791,0
ETH-USD,pinball_avg,ewma,garch11,2791,2791,0
ETH-USD,pinball_avg,ewma,garch11_t,2791,2791,0
ETH-USD,pinball_avg,ewma,gjr,2791,2791,0
ETH-USD,pinball_avg,ewma,har,2791,2791,0
ETH-USD,pinball_avg,ewma,lgbm,2791,2791,0
ETH-USD,pinball_avg,ewma,moirai,2791,2791,0
ETH-USD,pinball_avg,ewma,naive,2791,2791,0
ETH-USD,pinball_avg,ewma,patchtst,2791,2791,0
ETH-USD,pinball_avg,ewma,timesfm,2791,2791,0
ETH-USD,pinball_avg,garch11,autoarima,2791,2791,0
ETH-USD,pinball_avg,garch11,autoets,2791,2791,0
ETH-USD,pinball_avg,garch11,chronos,2791,2791,0
ETH-USD,pinball_avg,garch11,ewma,2791,2791,0
ETH-USD,pinball_avg,garch11,garch11,2791,2791,0
ETH-USD,pinball_avg,garch11,garch11_t,2791,2791,0
ETH-USD,pinball_avg,garch11,gjr,2791,2791,0
ETH-USD,pinball_avg,garch11,har,2791,2791,0
ETH-USD,pinball_avg,garch11,lgbm,2791,2791,0
ETH-USD,pinball_avg,garch11,moirai,2791,2791,0
ETH-USD,pinball_avg,garch11,naive,2791,2791,0
ETH-USD,pinball_avg,garch11,patchtst,2791,2791,0
ETH-USD,pinball_avg,garch11,timesfm,2791,2791,0
ETH-USD,pinball_avg,garch11_t,autoarima,2791,2791,0
ETH-USD,pinball_avg,garch11_t,autoets,2791,2791,0
ETH-USD,pinball_avg,garch11_t,chronos,2791,2791,0
ETH-USD,pinball_avg,garch11_t,ewma,2791,2791,0
ETH-USD,pinball_avg,garch11_t,garch11,2791,2791,0
ETH-USD,pinball_avg,garch11_t,garch11_t,2791,2791,0
ETH-USD,pinball_avg,garch11_t,gjr,2791,2791,0
ETH-USD,pinball_avg,garch11_t,har,2791,2791,0
ETH-USD,pinball_avg,garch11_t,lgbm,2791,2791,0
ETH-USD,pinball_avg,garch11_t,moirai,2791,2791,0
ETH-USD,pinball_avg,garch11_t,naive,2791,2791,0
ETH-USD,pinball_avg,garch11_t,patchtst,2791,2791,0
ETH-USD,pinball_avg,garch11_t,timesfm,2791,2791,0
ETH-USD,pinball_avg,gjr,autoarima,2791,2791,0
ETH-USD,pinball_avg,gjr,autoets,2791,2791,0
ETH-USD,pinball_avg,gjr,chronos,2791,2791,0
ETH-USD,pinball_avg,gjr,ewma,2791,2791,0
ETH-USD,pinball_avg,gjr,garch11,2791,2791,0
ETH-USD,pinball_avg,gjr,garch11_t,2791,2791,0
ETH-USD,pinball_avg,gjr,gjr,2791,2791,0
ETH-USD,pinball_avg,gjr,har,2791,2791,0
ETH-USD,pinball_avg,gjr,lgbm,2791,2791,0
ETH-USD,pinball_avg,gjr,moirai,2791,2791,0
ETH-USD,pinball_avg,gjr,naive,2791,2791,0
ETH-USD,pinball_avg,gjr,patchtst,2791,2791,0
ETH-USD,pinball_avg,gjr,timesfm,2791,2791,0
ETH-USD,pinball_avg,har,autoarima,2791,2791,0
ETH-USD,pinball_avg,har,autoets,2791,2791,0
ETH-USD,pinball_avg,har,chronos,2791,2791,0
ETH-USD,pinball_avg,har,ewma,2791,2791,0
ETH-USD,pinball_avg,har,garch11,2791,2791,0
ETH-USD,pinball_avg,har,garch11_t,2791,2791,0
ETH-USD,pinball_avg,har,gjr,2791,2791,0
ETH-USD,pinball_avg,har,har,2791,2791,0
ETH-USD,pinball_avg,har,lgbm,2791,2791,0
ETH-USD,pinball_avg,har,moirai,2791,2791,0
ETH-USD,pinball_avg,har,naive,2791,2791,0
ETH-USD,pinball_avg,har,patchtst,2791,2791,0
ETH-USD,pinball_avg,har,timesfm,2791,2791,0
ETH-USD,pinball_avg,lgbm,autoarima,2791,2791,0
ETH-USD,pinball_avg,lgbm,autoets,2791,2791,0
ETH-USD,pinball_avg,lgbm,chronos,2791,2791,0
ETH-USD,pinball_avg,lgbm,ewma,2791,2791,0
ETH-USD,pinball_avg,lgbm,garch11,2791,2791,0
ETH-USD,pinball_avg,lgbm,garch11_t,2791,2791,0
ETH-USD,pinball_avg,lgbm,gjr,2791,2791,0
ETH-USD,pinball_avg,lgbm,har,2791,2791,0
ETH-USD,pinball_avg,lgbm,lgbm,2791,2791,0
ETH-USD,pinball_avg,lgbm,moirai,2791,2791,0
ETH-USD,pinball_avg,lgbm,naive,2791,2791,0
ETH-USD,pinball_avg,lgbm,patchtst,2791,2791,0
ETH-USD,pinball_avg,lgbm,timesfm,2791,2791,0
ETH-USD,pinball_avg,moirai,autoarima,2791,2791,0
ETH-USD,pinball_avg,moirai,autoets,2791,2791,0
ETH-USD,pinball_avg,moirai,chronos,2791,2791,0
ETH-USD,pinball_avg,moirai,ewma,2791,2791,0
ETH-USD,pinball_avg,moirai,garch11,2791,2791,0
ETH-USD,pinball_avg,moirai,garch11_t,2791,2791,0
ETH-USD,pinball_avg,moirai,gjr,2791,2791,0
ETH-USD,pinball_avg,moirai,har,2791,2791,0
ETH-USD,pinball_avg,moirai,lgbm,2791,2791,0
ETH-USD,pinball_avg,moirai,moirai,2791,2791,0
ETH-USD,pinball_avg,moirai,naive,2791,2791,0
ETH-USD,pinball_avg,moirai,patchtst,2791,2791,0
ETH-USD,pinball_avg,moirai,timesfm,2791,2791,0
ETH-USD,pinball_avg,naive,autoarima,2791,2791,0
ETH-USD,pinball_avg,naive,autoets,2791,2791,0
ETH-USD,pinball_avg,naive,chronos,2791,2791,0
ETH-USD,pinball_avg,naive,ewma,2791,2791,0
ETH-USD,pinball_avg,naive,garch11,2791,2791,0
ETH-USD,pinball_avg,naive,garch11_t,2791,2791,0
ETH-USD,pinball_avg,naive,gjr,2791,2791,0
ETH-USD,pinball_avg,naive,har,2791,2791,0
ETH-USD,pinball_avg,naive,lgbm,2791,2791,0
ETH-USD,pinball_avg,naive,moirai,2791,2791,0
ETH-USD,pinball_avg,naive,naive,2791,2791,0
ETH-USD,pinball_avg,naive,patchtst,2791,2791,0
ETH-USD,pinball_avg,naive,timesfm,2791,2791,0
ETH-USD,pinball_avg,patchtst,autoarima,2791,2791,0
ETH-USD,pinball_avg,patchtst,autoets,2791,2791,0
ETH-USD,pinball_avg,patchtst,chronos,2791,2791,0
ETH-USD,pinball_avg,patchtst,ewma,2791,2791,0
ETH-USD,pinball_avg,patchtst,garch11,2791,2791,0
ETH-USD,pinball_avg,patchtst,garch11_t,2791,2791,0
ETH-USD,pinball_avg,patchtst,gjr,2791,2791,0
ETH-USD,pinball_avg,patchtst,har,2791,2791,0
ETH-USD,pinball_avg,patchtst,lgbm,2791,2791,0
ETH-USD,pinball_avg,patchtst,moirai,2791,2791,0
ETH-USD,pinball_avg,patchtst,naive,2791,2791,0
ETH-USD,pinball_avg,patchtst,patchtst,2791,2791,0
ETH-USD,pinball_avg,patchtst,timesfm,2791,2791,0
ETH-USD,pinball_avg,timesfm,autoarima,2791,2791,0
ETH-USD,pinball_avg,timesfm,autoets,2791,2791,0
ETH-USD,pinball_avg,timesfm,chronos,2791,2791,0
ETH-USD,pinball_avg,timesfm,ewma,2791,2791,0
ETH-USD,pinball_avg,timesfm,garch11,2791,2791,0
ETH-USD,pinball_avg,timesfm,garch11_t,2791,2791,0
ETH-USD,pinball_avg,timesfm,gjr,2791,2791,0
ETH-USD,pinball_avg,timesfm,har,2791,2791,0
ETH-USD,pinball_avg,timesfm,lgbm,2791,2791,0
ETH-USD,pinball_avg,timesfm,moirai,2791,2791,0
ETH-USD,pinball_avg,timesfm,naive,2791,2791,0
ETH-USD,pinball_avg,timesfm,patchtst,2791,2791,0
ETH-USD,pinball_avg,timesfm,timesfm,2791,2791,0
ETH-USD,qlike,autoarima,autoarima,2791,2791,0
ETH-USD,qlike,autoarima,autoets,2791,2791,0
ETH-USD,qlike,autoarima,chronos,2791,2791,0
ETH-USD,qlike,autoarima,ewma,2791,2791,0
ETH-USD,qlike,autoarima,garch11,2791,2791,0
ETH-USD,qlike,autoarima,garch11_t,2791,2791,0
ETH-USD,qlike,autoarima,gjr,2791,2791,0
ETH-USD,qlike,autoarima,har,2791,2791,0
ETH-USD,qlike,autoarima,lgbm,2791,2791,0
ETH-USD,qlike,autoarima,moirai,2791,2791,0
ETH-USD,qlike,autoarima,naive,2791,2791,0
ETH-USD,qlike,autoarima,patchtst,2791,2791,0
ETH-USD,qlike,autoarima,timesfm,2791,2791,0
ETH-USD,qlike,autoets,autoarima,2791,2791,0
ETH-USD,qlike,autoets,autoets,2791,2791,0
ETH-USD,qlike,autoets,chronos,2791,2791,0
ETH-USD,qlike,autoets,ewma,2791,2791,0
ETH-USD,qlike,autoets,garch11,2791,2791,0
ETH-USD,qlike,autoets,garch11_t,2791,2791,0
ETH-USD,qlike,autoets,gjr,2791,2791,0
ETH-USD,qlike,autoets,har,2791,2791,0
ETH-USD,qlike,autoets,lgbm,2791,2791,0
ETH-USD,qlike,autoets,moirai,2791,2791,0
ETH-USD,qlike,autoets,naive,2791,2791,0
ETH-USD,qlike,autoets,patchtst,2791,2791,0
ETH-USD,qlike,autoets,timesfm,2791,2791,0
ETH-USD,qlike,chronos,autoarima,2791,2791,0
ETH-USD,qlike,chronos,autoets,2791,2791,0
ETH-USD,qlike,chronos,chronos,2791,2791,0
ETH-USD,qlike,chronos,ewma,2791,2791,0
ETH-USD,qlike,chronos,garch11,2791,2791,0
ETH-USD,qlike,chronos,garch11_t,2791,2791,0
ETH-USD,qlike,chronos,gjr,2791,2791,0
ETH-USD,qlike,chronos,har,2791,2791,0
ETH-USD,qlike,chronos,lgbm,2791,2791,0
ETH-USD,qlike,chronos,moirai,2791,2791,0
ETH-USD,qlike,chronos,naive,2791,2791,0
ETH-USD,qlike,chronos,patchtst,2791,2791,0
ETH-USD,qlike,chronos,timesfm,2791,2791,0
ETH-USD,qlike,ewma,autoarima,2791,2791,0
ETH-USD,qlike,ewma,autoets,2791,2791,0
ETH-USD,qlike,ewma,chronos,2791,2791,0
ETH-USD,qlike,ewma,ewma,2791,2791,0
ETH-USD,qlike,ewma,garch11,2791,2791,0
ETH-USD,qlike,ewma,garch11_t,2791,2791,0
ETH-USD,qlike,ewma,gjr,2791,2791,0
ETH-USD,qlike,ewma,har,2791,2791,0
ETH-USD,qlike,ewma,lgbm,2791,2791,0
ETH-USD,qlike,ewma,moirai,2791,2791,0
ETH-USD,qlike,ewma,naive,2791,2791,0
ETH-USD,qlike,ewma,patchtst,2791,2791,0
ETH-USD,qlike,ewma,timesfm,2791,2791,0
ETH-USD,qlike,garch11,autoarima,2791,2791,0
ETH-USD,qlike,garch11,autoets,2791,2791,0
ETH-USD,qlike,garch11,chronos,2791,2791,0
ETH-USD,qlike,garch11,ewma,2791,2791,0
ETH-USD,qlike,garch11,garch11,2791,2791,0
ETH-USD,qlike,garch11,garch11_t,2791,2791,0
ETH-USD,qlike,garch11,gjr,2791,2791,0
ETH-USD,qlike,garch11,har,2791,2791,0
ETH-USD,qlike,garch11,lgbm,2791,2791,0
ETH-USD,qlike,garch11,moirai,2791,2791,0
ETH-USD,qlike,garch11,naive,2791,2791,0
ETH-USD,qlike,garch11,patchtst,2791,2791,0
ETH-USD,qlike,garch11,timesfm,2791,2791,0
ETH-USD,qlike,garch11_t,autoarima,2791,2791,0
ETH-USD,qlike,garch11_t,autoets,2791,2791,0
ETH-USD,qlike,garch11_t,chronos,2791,2791,0
ETH-USD,qlike,garch11_t,ewma,2791,2791,0
ETH-USD,qlike,garch11_t,garch11,2791,2791,0
ETH-USD,qlike,garch11_t,garch11_t,2791,2791,0
ETH-USD,qlike,garch11_t,gjr,2791,2791,0
ETH-USD,qlike,garch11_t,har,2791,2791,0
ETH-USD,qlike,garch11_t,lgbm,2791,2791,0
ETH-USD,qlike,garch11_t,moirai,2791,2791,0
ETH-USD,qlike,garch11_t,naive,2791,2791,0
ETH-USD,qlike,garch11_t,patchtst,2791,2791,0
ETH-USD,qlike,garch11_t,timesfm,2791,2791,0
ETH-USD,qlike,gjr,autoarima,2791,2791,0
ETH-USD,qlike,gjr,autoets,2791,2791,0
ETH-USD,qlike,gjr,chronos,2791,2791,0
ETH-USD,qlike,gjr,ewma,2791,2791,0
ETH-USD,qlike,gjr,garch11,2791,2791,0
ETH-USD,qlike,gjr,garch11_t,2791,2791,0
ETH-USD,qlike,gjr,gjr,2791,2791,0
ETH-USD,qlike,gjr,har,2791,2791,0
ETH-USD,qlike,gjr,lgbm,2791,2791,0
ETH-USD,qlike,gjr,moirai,2791,2791,0
ETH-USD,qlike,gjr,naive,2791,2791,0
ETH-USD,qlike,gjr,patchtst,2791,2791,0
ETH-USD,qlike,gjr,timesfm,2791,2791,0
ETH-USD,qlike,har,autoarima,2791,2791,0
ETH-USD,qlike,har,autoets,2791,2791,0
ETH-USD,qlike,har,chronos,2791,2791,0
ETH-USD,qlike,har,ewma,2791,2791,0
ETH-USD,qlike,har,garch11,2791,2791,0
ETH-USD,qlike,har,garch11_t,2791,2791,0
ETH-USD,qlike,har,gjr,2791,2791,0
ETH-USD,qlike,har,har,2791,2791,0
ETH-USD,qlike,har,lgbm,2791,2791,0
ETH-USD,qlike,har,moirai,2791,2791,0
ETH-USD,qlike,har,naive,2791,2791,0
ETH-USD,qlike,har,patchtst,2791,2791,0
ETH-USD,qlike,har,timesfm,2791,2791,0
ETH-USD,qlike,lgbm,autoarima,2791,2791,0
ETH-USD,qlike,lgbm,autoets,2791,2791,0
ETH-USD,qlike,lgbm,chronos,2791,2791,0
ETH-USD,qlike,lgbm,ewma,2791,2791,0
ETH-USD,qlike,lgbm,garch11,2791,2791,0
ETH-USD,qlike,lgbm,garch11_t,2791,2791,0
ETH-USD,qlike,lgbm,gjr,2791,2791,0
ETH-USD,qlike,lgbm,har,2791,2791,0
ETH-USD,qlike,lgbm,lgbm,2791,2791,0
ETH-USD,qlike,lgbm,moirai,2791,2791,0
ETH-USD,qlike,lgbm,naive,2791,2791,0
ETH-USD,qlike,lgbm,patchtst,2791,2791,0
ETH-USD,qlike,lgbm,timesfm,2791,2791,0
ETH-USD,qlike,moirai,autoarima,2791,2791,0
ETH-USD,qlike,moirai,autoets,2791,2791,0
ETH-USD,qlike,moirai,chronos,2791,2791,0
ETH-USD,qlike,moirai,ewma,2791,2791,0
ETH-USD,qlike,moirai,garch11,2791,2791,0
ETH-USD,qlike,moirai,garch11_t,2791,2791,0
ETH-USD,qlike,moirai,gjr,2791,2791,0
ETH-USD,qlike,moirai,har,2791,2791,0
ETH-USD,qlike,moirai,lgbm,2791,2791,0
ETH-USD,qlike,moirai,moirai,2791,2791,0
ETH-USD,qlike,moirai,naive,2791,2791,0
ETH-USD,qlike,moirai,patchtst,2791,2791,0
ETH-USD,qlike,moirai,timesfm,2791,2791,0
ETH-USD,qlike,naive,autoarima,2791,2791,0
ETH-USD,qlike,naive,autoets,2791,2791,0
ETH-USD,qlike,naive,chronos,2791,2791,0
ETH-USD,qlike,naive,ewma,2791,2791,0
ETH-USD,qlike,naive,garch11,2791,2791,0
ETH-USD,qlike,naive,garch11_t,2791,2791,0
ETH-USD,qlike,naive,gjr,2791,2791,0
ETH-USD,qlike,naive,har,2791,2791,0
ETH-USD,qlike,naive,lgbm,2791,2791,0
ETH-USD,qlike,naive,moirai,2791,2791,0
ETH-USD,qlike,naive,naive,2791,2791,0
ETH-USD,qlike,naive,patchtst,2791,2791,0
ETH-USD,qlike,naive,timesfm,2791,2791,0
ETH-USD,qlike,patchtst,autoarima,2791,2791,0
ETH-USD,qlike,patchtst,autoets,2791,2791,0
ETH-USD,qlike,patchtst,chronos,2791,2791,0
ETH-USD,qlike,patchtst,ewma,2791,2791,0
ETH-USD,qlike,patchtst,garch11,2791,2791,0
ETH-USD,qlike,patchtst,garch11_t,2791,2791,0
ETH-USD,qlike,patchtst,gjr,2791,2791,0
ETH-USD,qlike,patchtst,har,2791,2791,0
ETH-USD,qlike,patchtst,lgbm,2791,2791,0
ETH-USD,qlike,patchtst,moirai,2791,2791,0
ETH-USD,qlike,patchtst,naive,2791,2791,0
ETH-USD,qlike,patchtst,patchtst,2791,2791,0
ETH-USD,qlike,patchtst,timesfm,2791,2791,0
ETH-USD,qlike,timesfm,autoarima,2791,2791,0
ETH-USD,qlike,timesfm,autoets,2791,2791,0
ETH-USD,qlike,timesfm,chronos,2791,2791,0
ETH-USD,qlike,timesfm,ewma,2791,2791,0
ETH-USD,qlike,timesfm,garch11,2791,2791,0
ETH-USD,qlike,timesfm,garch11_t,2791,2791,0
ETH-USD,qlike,timesfm,gjr,2791,2791,0
ETH-USD,qlike,timesfm,har,2791,2791,0
ETH-USD,qlike,timesfm,lgbm,2791,2791,0
ETH-USD,qlike,timesfm,moirai,2791,2791,0
ETH-USD,qlike,timesfm,naive,2791,2791,0
ETH-USD,qlike,timesfm,patchtst,2791,2791,0
ETH-USD,qlike,timesfm,timesfm,2791,2791,0
ETH-USD,fz0_0p01,autoarima,autoarima,2791,2791,0
ETH-USD,fz0_0p01,autoarima,autoets,2791,2791,0
ETH-USD,fz0_0p01,autoarima,chronos,2791,2791,0
ETH-USD,fz0_0p01,autoarima,ewma,2791,2791,0
ETH-USD,fz0_0p01,autoarima,garch11,2791,2791,0
ETH-USD,fz0_0p01,autoarima,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,autoarima,gjr,2791,2791,0
ETH-USD,fz0_0p01,autoarima,har,2791,2791,0
ETH-USD,fz0_0p01,autoarima,lgbm,2791,2791,0
ETH-USD,fz0_0p01,autoarima,moirai,2791,2791,0
ETH-USD,fz0_0p01,autoarima,naive,2791,2791,0
ETH-USD,fz0_0p01,autoarima,patchtst,2791,2791,0
ETH-USD,fz0_0p01,autoarima,timesfm,2791,2791,0
ETH-USD,fz0_0p01,autoets,autoarima,2791,2791,0
ETH-USD,fz0_0p01,autoets,autoets,2791,2791,0
ETH-USD,fz0_0p01,autoets,chronos,2791,2791,0
ETH-USD,fz0_0p01,autoets,ewma,2791,2791,0
ETH-USD,fz0_0p01,autoets,garch11,2791,2791,0
ETH-USD,fz0_0p01,autoets,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,autoets,gjr,2791,2791,0
ETH-USD,fz0_0p01,autoets,har,2791,2791,0
ETH-USD,fz0_0p01,autoets,lgbm,2791,2791,0
ETH-USD,fz0_0p01,autoets,moirai,2791,2791,0
ETH-USD,fz0_0p01,autoets,naive,2791,2791,0
ETH-USD,fz0_0p01,autoets,patchtst,2791,2791,0
ETH-USD,fz0_0p01,autoets,timesfm,2791,2791,0
ETH-USD,fz0_0p01,chronos,autoarima,2791,2791,0
ETH-USD,fz0_0p01,chronos,autoets,2791,2791,0
ETH-USD,fz0_0p01,chronos,chronos,2791,2791,0
ETH-USD,fz0_0p01,chronos,ewma,2791,2791,0
ETH-USD,fz0_0p01,chronos,garch11,2791,2791,0
ETH-USD,fz0_0p01,chronos,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,chronos,gjr,2791,2791,0
ETH-USD,fz0_0p01,chronos,har,2791,2791,0
ETH-USD,fz0_0p01,chronos,lgbm,2791,2791,0
ETH-USD,fz0_0p01,chronos,moirai,2791,2791,0
ETH-USD,fz0_0p01,chronos,naive,2791,2791,0
ETH-USD,fz0_0p01,chronos,patchtst,2791,2791,0
ETH-USD,fz0_0p01,chronos,timesfm,2791,2791,0
ETH-USD,fz0_0p01,ewma,autoarima,2791,2791,0
ETH-USD,fz0_0p01,ewma,autoets,2791,2791,0
ETH-USD,fz0_0p01,ewma,chronos,2791,2791,0
ETH-USD,fz0_0p01,ewma,ewma,2791,2791,0
ETH-USD,fz0_0p01,ewma,garch11,2791,2791,0
ETH-USD,fz0_0p01,ewma,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,ewma,gjr,2791,2791,0
ETH-USD,fz0_0p01,ewma,har,2791,2791,0
ETH-USD,fz0_0p01,ewma,lgbm,2791,2791,0
ETH-USD,fz0_0p01,ewma,moirai,2791,2791,0
ETH-USD,fz0_0p01,ewma,naive,2791,2791,0
ETH-USD,fz0_0p01,ewma,patchtst,2791,2791,0
ETH-USD,fz0_0p01,ewma,timesfm,2791,2791,0
ETH-USD,fz0_0p01,garch11,autoarima,2791,2791,0
ETH-USD,fz0_0p01,garch11,autoets,2791,2791,0
ETH-USD,fz0_0p01,garch11,chronos,2791,2791,0
ETH-USD,fz0_0p01,garch11,ewma,2791,2791,0
ETH-USD,fz0_0p01,garch11,garch11,2791,2791,0
ETH-USD,fz0_0p01,garch11,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,garch11,gjr,2791,2791,0
ETH-USD,fz0_0p01,garch11,har,2791,2791,0
ETH-USD,fz0_0p01,garch11,lgbm,2791,2791,0
ETH-USD,fz0_0p01,garch11,moirai,2791,2791,0
ETH-USD,fz0_0p01,garch11,naive,2791,2791,0
ETH-USD,fz0_0p01,garch11,patchtst,2791,2791,0
ETH-USD,fz0_0p01,garch11,timesfm,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,autoarima,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,autoets,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,chronos,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,ewma,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,garch11,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,gjr,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,har,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,lgbm,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,moirai,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,naive,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,patchtst,2791,2791,0
ETH-USD,fz0_0p01,garch11_t,timesfm,2791,2791,0
ETH-USD,fz0_0p01,gjr,autoarima,2791,2791,0
ETH-USD,fz0_0p01,gjr,autoets,2791,2791,0
ETH-USD,fz0_0p01,gjr,chronos,2791,2791,0
ETH-USD,fz0_0p01,gjr,ewma,2791,2791,0
ETH-USD,fz0_0p01,gjr,garch11,2791,2791,0
ETH-USD,fz0_0p01,gjr,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,gjr,gjr,2791,2791,0
ETH-USD,fz0_0p01,gjr,har,2791,2791,0
ETH-USD,fz0_0p01,gjr,lgbm,2791,2791,0
ETH-USD,fz0_0p01,gjr,moirai,2791,2791,0
ETH-USD,fz0_0p01,gjr,naive,2791,2791,0
ETH-USD,fz0_0p01,gjr,patchtst,2791,2791,0
ETH-USD,fz0_0p01,gjr,timesfm,2791,2791,0
ETH-USD,fz0_0p01,har,autoarima,2791,2791,0
ETH-USD,fz0_0p01,har,autoets,2791,2791,0
ETH-USD,fz0_0p01,har,chronos,2791,2791,0
ETH-USD,fz0_0p01,har,ewma,2791,2791,0
ETH-USD,fz0_0p01,har,garch11,2791,2791,0
ETH-USD,fz0_0p01,har,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,har,gjr,2791,2791,0
ETH-USD,fz0_0p01,har,har,2791,2791,0
ETH-USD,fz0_0p01,har,lgbm,2791,2791,0
ETH-USD,fz0_0p01,har,moirai,2791,2791,0
ETH-USD,fz0_0p01,har,naive,2791,2791,0
ETH-USD,fz0_0p01,har,patchtst,2791,2791,0
ETH-USD,fz0_0p01,har,timesfm,2791,2791,0
ETH-USD,fz0_0p01,lgbm,autoarima,2791,2791,0
ETH-USD,fz0_0p01,lgbm,autoets,2791,2791,0
ETH-USD,fz0_0p01,lgbm,chronos,2791,2791,0
ETH-USD,fz0_0p01,lgbm,ewma,2791,2791,0
ETH-USD,fz0_0p01,lgbm,garch11,2791,2791,0
ETH-USD,fz0_0p01,lgbm,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,lgbm,gjr,2791,2791,0
ETH-USD,fz0_0p01,lgbm,har,2791,2791,0
ETH-USD,fz0_0p01,lgbm,lgbm,2791,2791,0
ETH-USD,fz0_0p01,lgbm,moirai,2791,2791,0
ETH-USD,fz0_0p01,lgbm,naive,2791,2791,0
ETH-USD,fz0_0p01,lgbm,patchtst,2791,2791,0
ETH-USD,fz0_0p01,lgbm,timesfm,2791,2791,0
ETH-USD,fz0_0p01,moirai,autoarima,2791,2791,0
ETH-USD,fz0_0p01,moirai,autoets,2791,2791,0
ETH-USD,fz0_0p01,moirai,chronos,2791,2791,0
ETH-USD,fz0_0p01,moirai,ewma,2791,2791,0
ETH-USD,fz0_0p01,moirai,garch11,2791,2791,0
ETH-USD,fz0_0p01,moirai,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,moirai,gjr,2791,2791,0
ETH-USD,fz0_0p01,moirai,har,2791,2791,0
ETH-USD,fz0_0p01,moirai,lgbm,2791,2791,0
ETH-USD,fz0_0p01,moirai,moirai,2791,2791,0
ETH-USD,fz0_0p01,moirai,naive,2791,2791,0
ETH-USD,fz0_0p01,moirai,patchtst,2791,2791,0
ETH-USD,fz0_0p01,moirai,timesfm,2791,2791,0
ETH-USD,fz0_0p01,naive,autoarima,2791,2791,0
ETH-USD,fz0_0p01,naive,autoets,2791,2791,0
ETH-USD,fz0_0p01,naive,chronos,2791,2791,0
ETH-USD,fz0_0p01,naive,ewma,2791,2791,0
ETH-USD,fz0_0p01,naive,garch11,2791,2791,0
ETH-USD,fz0_0p01,naive,garch11_t,2791,2791,0
ETH-USD,fz0_0p01,naive,gjr,2791,2791,0
ETH-USD,fz0_0p01,naive,har,2791,2791,0
ETH-USD,fz0_0p01,naive,lgbm,2791,2791,0
ETH-USD,fz0_0p01,naive,moirai,2791,2791,0
ETH-USD,fz0_0p01,naive,naive,2791,2791,0
ETH-USD,fz0_0p01,naive,patchtst,2791,2791,0
ETH-USD,fz0_0p01,naive,timesfm,2791,2791,0
ETH-USD,fz0_0p01,patchtst,autoarima,2791,2791,0
ETH-USD,fz0_0p01,patchtst,autoets,2791,2791,0
